AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r
0.2262565395930333;0.06985857366764099;-0.08205115981460485;0.019228753077526358;-0.051533009107605755;-0.07735873262385312;-0.014655983887319528;-0.06835915845100153;-0.005896971918917447;-0.009940566472398112;0.00904120738116329;0.004175323619708113;-0.002124538585329552;-0.0008319811790908928;-0.03673082979023586;0.010285700219518443;0.012137093150226364
0.06985857366764099;0.06287563985024289;-0.041913895581298384;0.012295693799788081;-0.016306915857636457;-0.03641022165697474;-0.004253168328129716;-0.023261660247835058;-0.00026907396417985265;-0.001853830392501491;-0.001613218501564557;0.002347306023838201;-0.0023340938792597156;0.004427621814285209;-0.011488030596350585;0.002737460080938621;0.0027334907357780677
-0.08205115981460485;-0.041913895581298384;0.9733744508553683;-0.00730000615132195;0.33767574959546154;0.7081989520668874;0.04444144082645443;0.33108790537427973;0.0697104284311404;0.19159531883082745;0.011621174038787034;0.061778653662540865;0.022501834330852406;-0.011500860437868694;0.08734662098507008;0.047278378934148234;-0.009639352966289672
0.019228753077526358;0.012295693799788081;-0.00730000615132195;0.015365262304043193;-0.004946182908156828;-0.01513689846530714;-0.0002867532292329256;-0.00698013627200277;-0.0011785181764927715;-0.001526506624614871;-0.0010057897295191135;-0.0004773820195323161;0.0013850546803843482;0.0036322956827994756;0.0036222333388139395;0.0034851350432223466;-0.004419179363698688
-0.051533009107605755;-0.016306915857636457;0.33767574959546154;-0.004946182908156828;0.4761352225365857;0.5492013244292975;0.03640378161415495;0.3642155298034674;0.2012577629879496;0.21393362573379196;-0.004309630873196225;0.005730172612268063;0.022686042929936083;0.0001821356132003892;0.13926343105041938;-0.03324543918760397;-0.031291513596858535
-0.07735873262385312;-0.03641022165697474;0.7081989520668874;-0.01513689846530714;0.5492013244292975;1.3155874441919218;0.05532313646348362;0.4396038845475852;0.15089608697503978;0.16322347724893524;-0.005322617611359111;0.009578238534107055;0.011520220887782541;-0.014604575860781371;0.19361063070577628;0.07941065076889688;-0.0997510809449218
-0.014655983887319528;-0.004253168328129716;0.04444144082645443;-0.0002867532292329256;0.03640378161415495;0.05532313646348362;0.04521114359134222;0.04081348835212253;0.01098412099222857;0.012474022165852139;-0.0006055866533364482;-0.0040667706796247444;0.0012523472845549339;-0.003291868104329117;0.0483961700884265;0.0012379749614882367;0.009159550085653483
-0.06835915845100153;-0.023261660247835058;0.33108790537427973;-0.00698013627200277;0.3642155298034674;0.4396038845475852;0.04081348835212253;0.7082510672187228;0.19132897519206202;0.17514808040820107;0.015128128373380184;0.009135064662827604;0.011007416197272784;-0.030474023136695474;0.24321468132379692;0.0047303238907709134;-0.031877533371188066
-0.005896971918917447;-0.00026907396417985265;0.0697104284311404;-0.0011785181764927715;0.2012577629879496;0.15089608697503978;0.01098412099222857;0.19132897519206202;0.22233579403036552;0.1500927428203878;-0.012434963444936931;-0.02661789215250124;0.008485272922205973;-0.0008865977864495724;0.10038191563222107;-0.03439061068077914;0.0005210890165279863
-0.009940566472398112;-0.001853830392501491;0.19159531883082745;-0.001526506624614871;0.21393362573379196;0.16322347724893524;0.012474022165852139;0.17514808040820107;0.1500927428203878;0.2658721664329723;0.0037583988150970927;0.025700475625873243;0.021811985092645036;0.007266927261503089;0.034469756510942626;-0.051990938269867525;0.019539061520998793
