AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r
0.42148036258424626;0.18167266029595652;-0.00729680411713763;0.038699211554814705;-0.1112886295607854;-0.10962339122364796;-0.008843046744083356;-0.07338045234551181;-0.07171958466128285;-0.06938371173248457;0.014936937018606565;0.019297408641421068;0.009384294069355458;-0.01831350953290716;0.005626804126695038;0.10148379140847355;0.05751321630092816
0.18167266029595652;0.12369666851802766;-0.00283486455723935;0.02146504627969111;-0.040702319815801684;-0.0374428420676655;-0.003046786142828918;-0.020117516632349848;-0.022989650078591342;-0.028372455356587088;0.002934389394015871;0.003755843968365451;0.0018680640964249928;-0.008286743731194568;0.013511070618746936;0.03411419864814066;0.028866408202760287
-0.00729680411713763;-0.00283486455723935;0.021458162051089538;-0.0005334973562724348;0.012451689084355679;0.019767629381155043;0.0029549727331898605;0.005479947594497087;-0.008766580037455262;-0.0021213810827421993;0.0005039476415489691;-0.0026146715068021825;0.0004341365193174943;0.0015696787429893945;-0.006685302335537755;0.003274758647376048;-0.0005433976557870531
0.038699211554814705;0.02146504627969111;-0.0005334973562724348;0.029510243240090637;-0.016060926283180767;-0.01660193450745748;-0.001087304392097052;-0.01021690516595346;-0.011035980902082588;-0.0056951795835516435;0.0017452683665302345;0.0046084001853157934;0.000635555801570454;-0.00038778968691384155;-0.0003820142755897206;0.02059677849126183;-0.00612704876339325
-0.1112886295607854;-0.040702319815801684;0.012451689084355679;-0.016060926283180767;0.6581331590260453;0.5451588771499892;0.014617597194727642;0.6010574484357946;0.5600630224817319;0.29282164785269416;-0.012671816147225328;-0.11906806565624382;-0.0008371447247244289;-0.015763480205371657;0.10202515811588575;-0.061886306548151436;0.001416700001372356
-0.10962339122364796;-0.0374428420676655;0.019767629381155043;-0.01660193450745748;0.5451588771499892;0.9465365258601549;0.013715292568106368;0.43074026349028893;0.2961847593747197;0.13523440454496663;-0.022924386683876544;-0.07042516975926594;-0.011290254955763879;-0.010019885553161021;0.00986767141122805;-0.012149867261742265;-0.026167318855159105
-0.008843046744083356;-0.003046786142828918;0.0029549727331898605;-0.001087304392097052;0.014617597194727642;0.013715292568106368;0.024885057272431833;0.009980356018303181;-0.0006295460544792131;0.0013577045940770486;0.0044821887488659794;-0.000559352724181377;-0.0009950390449742436;0.0023195439202353062;0.009456585014907114;-0.00036294686739848974;0.0072071415705329865
-0.07338045234551181;-0.020117516632349848;0.005479947594497087;-0.01021690516595346;0.6010574484357946;0.43074026349028893;0.009980356018303181;0.7510646627825985;0.5747110419825312;0.27707186426488056;0.00139010035627096;-0.11361460269930766;-0.007498865313500321;-0.03378007488870515;0.13483391879825576;-0.002252350980811177;0.004771850678894944
-0.07171958466128285;-0.022989650078591342;-0.008766580037455262;-0.011035980902082588;0.5600630224817319;0.2961847593747197;-0.0006295460544792131;0.5747110419825312;0.837648946904893;0.3373255127189566;-0.028597513724445554;-0.1590722419601324;0.0011302862974629732;-0.022798902453853635;0.23158395711049495;-0.09967474116270103;0.014010792550461913
-0.06938371173248457;-0.028372455356587088;-0.0021213810827421993;-0.0056951795835516435;0.29282164785269416;0.13523440454496663;0.0013577045940770486;0.27707186426488056;0.3373255127189566;0.4003786437182554;-0.015921225650283952;-0.011620811520457026;0.007890569770832828;0.018089627706892254;0.010820092619422345;-0.09636056729252201;0.008819713389102899
0.014936937018606565;0.002934389394015871;0.0005039476415489691;0.0017452683665302345;-0.012671816147225328;-0.022924386683876544;0.0044821887488659794;0.00139010035627096;-0.028597513724445554;-0.015921225650283952;0.06183761401479488;0.03507355272310311;0.014177550320761512;0.0018786755255719642;0.0016258000571974403;0.0038905301857421973;-0.003616928804377395
0.019297408641421068;0.003755843968365451;-0.0026146715068021825;0.0046084001853157934;-0.11906806565624382;-0.07042516975926594;-0.000559352724181377;-0.11361460269930766;-0.1590722419601324;-0.011620811520457026;0.03507355272310311;0.24098677867236248;0.021345707589223363;0.06054174879294772;-0.16250013142595138;0.007067589952168832;-0.007202767563462432
0.009384294069355458;0.0018680640964249928;0.0004341365193174943;0.000635555801570454;-0.0008371447247244289;-0.011290254955763879;-0.0009950390449742436;-0.007498865313500321;0.0011302862974629732;0.007890569770832828;0.014177550320761512;0.021345707589223363;0.04032739799764839;0.010613229585732693;-0.00851319428824472;-0.001886461292475971;0.0008116830185840351
-0.01831350953290716;-0.008286743731194568;0.0015696787429893945;-0.00038778968691384155;-0.015763480205371657;-0.010019885553161021;0.0023195439202353062;-0.03378007488870515;-0.022798902453853635;0.018089627706892254;0.0018786755255719642;0.06054174879294772;0.010613229585732693;0.06620130347139953;-0.05571732034709585;-0.03567114607403515;-0.01099639367769757
0.005626804126695038;0.013511070618746936;-0.006685302335537755;-0.0003820142755897206;0.10202515811588575;0.00986767141122805;0.009456585014907114;0.13483391879825576;0.23158395711049495;0.010820092619422345;0.0016258000571974403;-0.16250013142595138;-0.00851319428824472;-0.05571732034709585;0.6046696387493807;0.13796209958530622;0.032593886464791194
0.10148379140847355;0.03411419864814066;0.003274758647376048;0.02059677849126183;-0.061886306548151436;-0.012149867261742265;-0.00036294686739848974;-0.002252350980811177;-0.09967474116270103;-0.09636056729252201;0.0038905301857421973;0.007067589952168832;-0.001886461292475971;-0.03567114607403515;0.13796209958530622;0.5067031205209428;0.029457262910717586
0.05751321630092816;0.028866408202760287;-0.0005433976557870531;-0.00612704876339325;0.001416700001372356;-0.026167318855159105;0.0072071415705329865;0.004771850678894944;0.014010792550461913;0.008819713389102899;-0.003616928804377395;-0.007202767563462432;0.0008116830185840351;-0.01099639367769757;0.032593886464791194;0.029457262910717586;0.2523528135525104
